rgn_id,sciname,iucn_sid,year,eval_yr,category
32,Salmo salar,19855,2009,1996,LC
32,Salmo trutta,19861,2009,2008,LC
32,Balaenoptera acutorostrata,2474,2008,2008,LC
32,Balaenoptera physalus,2478,2008,2008,EN
32,Cetorhinus maximus,39340,2008,2000,EN
32,Clupea harengus,155123,2008,,LC
32,Esox lucius,135631,2008,2008,LC
32,Gadus morhua,8784,2008,1996,VU
32,Halichoerus grypus,9660,2008,2008,LC
32,Halichoerus grypus,74491261,2008,,LC
32,Lamna nasus,11200,2008,2006,VU
32,Lamna nasus,39343,2008,2006,CR
32,Lutra lutra,12419,2008,2008,NT
32,Perca fluviatilis,16580,2008,2008,LC
32,Phoca vitulina,17013,2008,2008,LC
32,Phocoena phocoena,17027,2008,2008,LC
32,Phocoena phocoena,17031,2008,2008,CR
32,Platichthys flesus,135717,2008,2008,LC
32,Prionace glauca,39381,2008,2000,NT
32,Pusa hispida,41672,2008,2008,LC
32,Salmo salar,19855,2008,1996,LC
32,Salmo trutta,19861,2008,2008,LC
32,Balaenoptera acutorostrata,2474,2007,1996,NT
32,Balaenoptera physalus,2478,2007,1996,EN
32,Cetorhinus maximus,39340,2007,2000,EN
32,Clupea harengus,155123,2007,,LC
32,Esox lucius,135631,2007,,LC
32,Gadus morhua,8784,2007,1996,VU
32,Halichoerus grypus,9660,2007,1996,LC
32,Halichoerus grypus,74491261,2007,,LC
32,Lamna nasus,11200,2007,2006,VU
32,Lamna nasus,39343,2007,2006,CR
32,Lutra lutra,12419,2007,2004,NT
32,Perca fluviatilis,16580,2007,1996,LC
32,Phoca vitulina,17013,2007,1996,LC
32,Phocoena phocoena,17027,2007,1996,VU
32,Phocoena phocoena,17031,2007,1996,VU
32,Platichthys flesus,135717,2007,,LC
32,Prionace glauca,39381,2007,2000,NT
32,Pusa hispida,41672,2007,1996,LC
32,Salmo salar,19855,2007,1996,LC
32,Salmo trutta,19861,2007,1996,LC
32,Balaenoptera acutorostrata,2474,2006,1996,NT
32,Balaenoptera physalus,2478,2006,1996,EN
32,Cetorhinus maximus,39340,2006,2000,EN
32,Clupea harengus,155123,2006,,LC
32,Esox lucius,135631,2006,,LC
32,Gadus morhua,8784,2006,1996,VU
32,Halichoerus grypus,9660,2006,1996,LC
32,Halichoerus grypus,74491261,2006,,LC
32,Lamna nasus,11200,2006,2006,VU
32,Lamna nasus,39343,2006,2006,CR
32,Lutra lutra,12419,2006,2004,NT
32,Perca fluviatilis,16580,2006,1996,LC
32,Phoca vitulina,17013,2006,1996,LC
32,Phocoena phocoena,17027,2006,1996,VU
32,Phocoena phocoena,17031,2006,1996,VU
32,Platichthys flesus,135717,2006,,LC
32,Prionace glauca,39381,2006,2000,NT
32,Pusa hispida,41672,2006,1996,LC
32,Salmo salar,19855,2006,1996,LC
32,Salmo trutta,19861,2006,1996,LC
32,Balaenoptera acutorostrata,2474,2005,1996,NT
32,Balaenoptera physalus,2478,2005,1996,EN
32,Cetorhinus maximus,39340,2005,2000,EN
32,Clupea harengus,155123,2005,,LC
32,Esox lucius,135631,2005,,LC
32,Gadus morhua,8784,2005,1996,VU
32,Halichoerus grypus,9660,2005,1996,LC
32,Halichoerus grypus,74491261,2005,,LC
32,Lamna nasus,11200,2005,2000,NT
32,Lamna nasus,39343,2005,2000,VU
32,Lutra lutra,12419,2005,2004,NT
32,Perca fluviatilis,16580,2005,1996,LC
32,Phoca vitulina,17013,2005,1996,LC
32,Phocoena phocoena,17027,2005,1996,VU
32,Phocoena phocoena,17031,2005,1996,VU
32,Platichthys flesus,135717,2005,,LC
32,Prionace glauca,39381,2005,2000,NT
32,Pusa hispida,41672,2005,1996,LC
32,Salmo salar,19855,2005,1996,LC
32,Salmo trutta,19861,2005,1996,LC
32,Balaenoptera acutorostrata,2474,2004,1996,NT
32,Balaenoptera physalus,2478,2004,1996,EN
32,Cetorhinus maximus,39340,2004,2000,EN
32,Clupea harengus,155123,2004,,LC
32,Esox lucius,135631,2004,,LC
32,Gadus morhua,8784,2004,1996,VU
32,Halichoerus grypus,9660,2004,1996,LC
32,Halichoerus grypus,74491261,2004,,LC
32,Lamna nasus,11200,2004,2000,NT
32,Lamna nasus,39343,2004,2000,VU
32,Lutra lutra,12419,2004,2004,NT
32,Perca fluviatilis,16580,2004,1996,LC
32,Phoca vitulina,17013,2004,1996,LC
32,Phocoena phocoena,17027,2004,1996,VU
32,Phocoena phocoena,17031,2004,1996,VU
32,Platichthys flesus,135717,2004,,LC
32,Prionace glauca,39381,2004,2000,NT
32,Pusa hispida,41672,2004,1996,LC
32,Salmo salar,19855,2004,1996,LC
32,Salmo trutta,19861,2004,1996,LC
32,Balaenoptera acutorostrata,2474,2003,1996,NT
32,Balaenoptera physalus,2478,2003,1996,EN
32,Cetorhinus maximus,39340,2003,2000,EN
32,Clupea harengus,155123,2003,,LC
32,Esox lucius,135631,2003,,LC
32,Gadus morhua,8784,2003,1996,VU
32,Halichoerus grypus,9660,2003,1996,LC
32,Halichoerus grypus,74491261,2003,,LC
32,Lamna nasus,11200,2003,2000,NT
32,Lamna nasus,39343,2003,2000,VU
32,Lutra lutra,12419,2003,2000,VU
32,Perca fluviatilis,16580,2003,1996,LC
32,Phoca vitulina,17013,2003,1996,LC
32,Phocoena phocoena,17027,2003,1996,VU
32,Phocoena phocoena,17031,2003,1996,VU
32,Platichthys flesus,135717,2003,,LC
32,Prionace glauca,39381,2003,2000,NT
32,Pusa hispida,41672,2003,1996,LC
32,Salmo salar,19855,2003,1996,LC
32,Salmo trutta,19861,2003,1996,LC
32,Balaenoptera acutorostrata,2474,2002,1996,NT
32,Balaenoptera physalus,2478,2002,1996,EN
32,Cetorhinus maximus,39340,2002,2000,EN
32,Clupea harengus,155123,2002,,LC
32,Esox lucius,135631,2002,,LC
32,Gadus morhua,8784,2002,1996,VU
32,Halichoerus grypus,9660,2002,1996,LC
32,Halichoerus grypus,74491261,2002,,LC
32,Lamna nasus,11200,2002,2000,NT
32,Lamna nasus,39343,2002,2000,VU
32,Lutra lutra,12419,2002,2000,VU
32,Perca fluviatilis,16580,2002,1996,LC
32,Phoca vitulina,17013,2002,1996,LC
32,Phocoena phocoena,17027,2002,1996,VU
32,Phocoena phocoena,17031,2002,1996,VU
32,Platichthys flesus,135717,2002,,LC
32,Prionace glauca,39381,2002,2000,NT
32,Pusa hispida,41672,2002,1996,LC
32,Salmo salar,19855,2002,1996,LC
32,Salmo trutta,19861,2002,1996,LC
32,Balaenoptera acutorostrata,2474,2001,1996,NT
32,Balaenoptera physalus,2478,2001,1996,EN
32,Cetorhinus maximus,39340,2001,2000,EN
32,Clupea harengus,155123,2001,,LC
32,Esox lucius,135631,2001,,LC
32,Gadus morhua,8784,2001,1996,VU
32,Halichoerus grypus,9660,2001,1996,LC
32,Halichoerus grypus,74491261,2001,,LC
32,Lamna nasus,11200,2001,2000,NT
32,Lamna nasus,39343,2001,2000,VU
32,Lutra lutra,12419,2001,2000,VU
32,Perca fluviatilis,16580,2001,1996,LC
32,Phoca vitulina,17013,2001,1996,LC
32,Phocoena phocoena,17027,2001,1996,VU
32,Phocoena phocoena,17031,2001,1996,VU
32,Platichthys flesus,135717,2001,,LC
32,Prionace glauca,39381,2001,2000,NT
32,Pusa hispida,41672,2001,1996,LC
32,Salmo salar,19855,2001,1996,LC
32,Salmo trutta,19861,2001,1996,LC
32,Balaenoptera acutorostrata,2474,2000,1996,NT
32,Balaenoptera physalus,2478,2000,1996,EN
32,Cetorhinus maximus,39340,2000,2000,EN
32,Clupea harengus,155123,2000,,LC
32,Esox lucius,135631,2000,,LC
32,Gadus morhua,8784,2000,1996,VU
32,Halichoerus grypus,9660,2000,1996,LC
32,Halichoerus grypus,74491261,2000,,LC
32,Lamna nasus,11200,2000,2000,NT
32,Lamna nasus,39343,2000,2000,VU
32,Lutra lutra,12419,2000,2000,VU
32,Perca fluviatilis,16580,2000,1996,LC
32,Phoca vitulina,17013,2000,1996,LC
32,Phocoena phocoena,17027,2000,1996,VU
32,Phocoena phocoena,17031,2000,1996,VU
32,Platichthys flesus,135717,2000,,LC
32,Prionace glauca,39381,2000,2000,NT
32,Pusa hispida,41672,2000,1996,LC
32,Salmo salar,19855,2000,1996,LC
32,Salmo trutta,19861,2000,1996,LC
32,Balaenoptera acutorostrata,2474,1999,1996,NT
32,Balaenoptera physalus,2478,1999,1996,EN
32,Cetorhinus maximus,39340,1999,,EN
32,Clupea harengus,155123,1999,,LC
32,Esox lucius,135631,1999,,LC
32,Gadus morhua,8784,1999,1996,VU
32,Halichoerus grypus,9660,1999,1996,LC
32,Halichoerus grypus,74491261,1999,,LC
32,Lamna nasus,11200,1999,1996,VU
32,Lamna nasus,39343,1999,,VU
32,Lutra lutra,12419,1999,1996,LC
32,Perca fluviatilis,16580,1999,1996,LC
32,Phoca vitulina,17013,1999,1996,LC
32,Phocoena phocoena,17027,1999,1996,VU
32,Phocoena phocoena,17031,1999,1996,VU
32,Platichthys flesus,135717,1999,,LC
32,Prionace glauca,39381,1999,,NT
32,Pusa hispida,41672,1999,1996,LC
32,Salmo salar,19855,1999,1996,LC
32,Salmo trutta,19861,1999,1996,LC
32,Balaenoptera acutorostrata,2474,1998,1996,NT
32,Balaenoptera physalus,2478,1998,1996,EN
32,Cetorhinus maximus,39340,1998,,EN
32,Clupea harengus,155123,1998,,LC
32,Esox lucius,135631,1998,,LC
32,Gadus morhua,8784,1998,1996,VU
32,Halichoerus grypus,9660,1998,1996,LC
32,Halichoerus grypus,74491261,1998,,LC
32,Lamna nasus,11200,1998,1996,VU
32,Lamna nasus,39343,1998,,VU
32,Lutra lutra,12419,1998,1996,LC
32,Perca fluviatilis,16580,1998,1996,LC
32,Phoca vitulina,17013,1998,1996,LC
32,Phocoena phocoena,17027,1998,1996,VU
32,Phocoena phocoena,17031,1998,1996,VU
32,Platichthys flesus,135717,1998,,LC
32,Prionace glauca,39381,1998,,NT
32,Pusa hispida,41672,1998,1996,LC
32,Salmo salar,19855,1998,1996,LC
32,Salmo trutta,19861,1998,1996,LC
32,Balaenoptera acutorostrata,2474,1997,1996,NT
32,Balaenoptera physalus,2478,1997,1996,EN
32,Cetorhinus maximus,39340,1997,,EN
32,Clupea harengus,155123,1997,,LC
32,Esox lucius,135631,1997,,LC
32,Gadus morhua,8784,1997,1996,VU
32,Halichoerus grypus,9660,1997,1996,LC
32,Halichoerus grypus,74491261,1997,,LC
32,Lamna nasus,11200,1997,1996,VU
32,Lamna nasus,39343,1997,,VU
32,Lutra lutra,12419,1997,1996,LC
32,Perca fluviatilis,16580,1997,1996,LC
32,Phoca vitulina,17013,1997,1996,LC
32,Phocoena phocoena,17027,1997,1996,VU
32,Phocoena phocoena,17031,1997,1996,VU
32,Platichthys flesus,135717,1997,,LC
32,Prionace glauca,39381,1997,,NT
32,Pusa hispida,41672,1997,1996,LC
32,Salmo salar,19855,1997,1996,LC
32,Salmo trutta,19861,1997,1996,LC
32,Balaenoptera acutorostrata,2474,1996,1996,NT
32,Balaenoptera physalus,2478,1996,1996,EN
32,Cetorhinus maximus,39340,1996,,EN
32,Clupea harengus,155123,1996,,LC
32,Esox lucius,135631,1996,,LC
32,Gadus morhua,8784,1996,1996,VU
32,Halichoerus grypus,9660,1996,1996,LC
32,Halichoerus grypus,74491261,1996,,LC
32,Lamna nasus,11200,1996,1996,VU
32,Lamna nasus,39343,1996,,VU
32,Lutra lutra,12419,1996,1996,LC
32,Perca fluviatilis,16580,1996,1996,LC
32,Phoca vitulina,17013,1996,1996,LC
32,Phocoena phocoena,17027,1996,1996,VU
32,Phocoena phocoena,17031,1996,1996,VU
32,Platichthys flesus,135717,1996,,LC
32,Prionace glauca,39381,1996,,NT
32,Pusa hispida,41672,1996,1996,LC
32,Salmo salar,19855,1996,1996,LC
32,Salmo trutta,19861,1996,1996,LC
32,Balaenoptera acutorostrata,2474,1995,,NT
32,Balaenoptera physalus,2478,1995,1994,VU
32,Cetorhinus maximus,39340,1995,,EN
32,Clupea harengus,155123,1995,,LC
32,Esox lucius,135631,1995,,LC
32,Gadus morhua,8784,1995,,VU
32,Halichoerus grypus,9660,1995,,LC
32,Halichoerus grypus,74491261,1995,,LC
32,Lamna nasus,11200,1995,,VU
32,Lamna nasus,39343,1995,,VU
32,Lutra lutra,12419,1995,,LC
32,Perca fluviatilis,16580,1995,,LC
32,Phoca vitulina,17013,1995,,LC
32,Phocoena phocoena,17027,1995,,VU
32,Phocoena phocoena,17031,1995,,VU
32,Platichthys flesus,135717,1995,,LC
32,Prionace glauca,39381,1995,,NT
32,Pusa hispida,41672,1995,,LC
32,Salmo salar,19855,1995,,LC
32,Salmo trutta,19861,1995,,LC
32,Balaenoptera acutorostrata,2474,1994,,NT
32,Balaenoptera physalus,2478,1994,1994,VU
32,Cetorhinus maximus,39340,1994,,EN
32,Clupea harengus,155123,1994,,LC
32,Esox lucius,135631,1994,,LC
32,Gadus morhua,8784,1994,,VU
32,Halichoerus grypus,9660,1994,,LC
32,Halichoerus grypus,74491261,1994,,LC
32,Lamna nasus,11200,1994,,VU
32,Lamna nasus,39343,1994,,VU
32,Lutra lutra,12419,1994,,LC
32,Perca fluviatilis,16580,1994,,LC
32,Phoca vitulina,17013,1994,,LC
32,Phocoena phocoena,17027,1994,,VU
32,Phocoena phocoena,17031,1994,,VU
32,Platichthys flesus,135717,1994,,LC
32,Prionace glauca,39381,1994,,NT
32,Pusa hispida,41672,1994,,LC
32,Salmo salar,19855,1994,,LC
32,Salmo trutta,19861,1994,,LC
32,Balaenoptera acutorostrata,2474,1993,,NT
32,Balaenoptera physalus,2478,1993,1990,VU
32,Cetorhinus maximus,39340,1993,,EN
32,Clupea harengus,155123,1993,,LC
32,Esox lucius,135631,1993,,LC
32,Gadus morhua,8784,1993,,VU
32,Halichoerus grypus,9660,1993,,LC
32,Halichoerus grypus,74491261,1993,,LC
32,Lamna nasus,11200,1993,,VU
32,Lamna nasus,39343,1993,,VU
32,Lutra lutra,12419,1993,,LC
32,Perca fluviatilis,16580,1993,,LC
32,Phoca vitulina,17013,1993,,LC
32,Phocoena phocoena,17027,1993,,VU
32,Phocoena phocoena,17031,1993,,VU
32,Platichthys flesus,135717,1993,,LC
32,Prionace glauca,39381,1993,,NT
32,Pusa hispida,41672,1993,,LC
32,Salmo salar,19855,1993,,LC
32,Salmo trutta,19861,1993,,LC
32,Balaenoptera acutorostrata,2474,1992,,NT
32,Balaenoptera physalus,2478,1992,1990,VU
32,Cetorhinus maximus,39340,1992,,EN
32,Clupea harengus,155123,1992,,LC
32,Esox lucius,135631,1992,,LC
32,Gadus morhua,8784,1992,,VU
32,Halichoerus grypus,9660,1992,,LC
32,Halichoerus grypus,74491261,1992,,LC
32,Lamna nasus,11200,1992,,VU
32,Lamna nasus,39343,1992,,VU
32,Lutra lutra,12419,1992,,LC
32,Perca fluviatilis,16580,1992,,LC
32,Phoca vitulina,17013,1992,,LC
32,Phocoena phocoena,17027,1992,,VU
32,Phocoena phocoena,17031,1992,,VU
32,Platichthys flesus,135717,1992,,LC
32,Prionace glauca,39381,1992,,NT
32,Pusa hispida,41672,1992,,LC
32,Salmo salar,19855,1992,,LC
32,Salmo trutta,19861,1992,,LC
33,Balaenoptera acutorostrata,2474,2018,2008,LC
33,Balaenoptera physalus,2478,2018,2013,EN
33,Cetorhinus maximus,39340,2018,2009,EN
33,Clupea harengus,155123,2018,2010,LC
33,Esox lucius,135631,2018,2013,LC
33,Gadus morhua,8784,2018,1996,VU
33,Halichoerus grypus,9660,2018,2016,LC
33,Halichoerus grypus,74491261,2018,2016,LC
33,Lamna nasus,11200,2018,2006,VU
33,Lamna nasus,39343,2018,2006,CR
33,Lutra lutra,12419,2018,2015,NT
33,Perca fluviatilis,16580,2018,2008,LC
33,Phoca vitulina,17013,2018,2016,LC
33,Phocoena phocoena,17027,2018,2008,LC
33,Phocoena phocoena,17031,2018,2008,CR
33,Platichthys flesus,135717,2018,2010,LC
33,Prionace glauca,39381,2018,2009,NT
33,Pusa hispida,41672,2018,2016,LC
33,Salmo salar,19855,2018,1996,LC
33,Salmo trutta,19861,2018,2011,LC
33,Balaenoptera acutorostrata,2474,2017,2008,LC
33,Balaenoptera physalus,2478,2017,2013,EN
33,Cetorhinus maximus,39340,2017,2009,EN
33,Clupea harengus,155123,2017,2010,LC
33,Esox lucius,135631,2017,2013,LC
33,Gadus morhua,8784,2017,1996,VU
33,Halichoerus grypus,9660,2017,2016,LC
33,Halichoerus grypus,74491261,2017,2016,LC
33,Lamna nasus,11200,2017,2006,VU
33,Lamna nasus,39343,2017,2006,CR
33,Lutra lutra,12419,2017,2015,NT
33,Perca fluviatilis,16580,2017,2008,LC
33,Phoca vitulina,17013,2017,2016,LC
33,Phocoena phocoena,17027,2017,2008,LC
33,Phocoena phocoena,17031,2017,2008,CR
33,Platichthys flesus,135717,2017,2010,LC
33,Prionace glauca,39381,2017,2009,NT
33,Pusa hispida,41672,2017,2016,LC
33,Salmo salar,19855,2017,1996,LC
33,Salmo trutta,19861,2017,2011,LC
33,Balaenoptera acutorostrata,2474,2016,2008,LC
33,Balaenoptera physalus,2478,2016,2013,EN
33,Cetorhinus maximus,39340,2016,2009,EN
33,Clupea harengus,155123,2016,2010,LC
33,Esox lucius,135631,2016,2013,LC
33,Gadus morhua,8784,2016,1996,VU
33,Halichoerus grypus,9660,2016,2016,LC
33,Halichoerus grypus,74491261,2016,2016,LC
33,Lamna nasus,11200,2016,2006,VU
33,Lamna nasus,39343,2016,2006,CR
33,Lutra lutra,12419,2016,2015,NT
33,Perca fluviatilis,16580,2016,2008,LC
33,Phoca vitulina,17013,2016,2016,LC
33,Phocoena phocoena,17027,2016,2008,LC
33,Phocoena phocoena,17031,2016,2008,CR
33,Platichthys flesus,135717,2016,2010,LC
33,Prionace glauca,39381,2016,2009,NT
33,Pusa hispida,41672,2016,2016,LC
33,Salmo salar,19855,2016,1996,LC
33,Salmo trutta,19861,2016,2011,LC
33,Balaenoptera acutorostrata,2474,2015,2008,LC
33,Balaenoptera physalus,2478,2015,2013,EN
33,Cetorhinus maximus,39340,2015,2009,EN
33,Clupea harengus,155123,2015,2010,LC
33,Esox lucius,135631,2015,2013,LC
33,Gadus morhua,8784,2015,1996,VU
33,Halichoerus grypus,9660,2015,2008,LC
33,Halichoerus grypus,74491261,2015,,LC
33,Lamna nasus,11200,2015,2006,VU
33,Lamna nasus,39343,2015,2006,CR
33,Lutra lutra,12419,2015,2015,NT
33,Perca fluviatilis,16580,2015,2008,LC
33,Phoca vitulina,17013,2015,2008,LC
33,Phocoena phocoena,17027,2015,2008,LC
33,Phocoena phocoena,17031,2015,2008,CR
33,Platichthys flesus,135717,2015,2010,LC
33,Prionace glauca,39381,2015,2009,NT
33,Pusa hispida,41672,2015,2008,LC
33,Salmo salar,19855,2015,1996,LC
33,Salmo trutta,19861,2015,2011,LC
33,Balaenoptera acutorostrata,2474,2014,2008,LC
33,Balaenoptera physalus,2478,2014,2013,EN
33,Cetorhinus maximus,39340,2014,2009,EN
33,Clupea harengus,155123,2014,2010,LC
33,Esox lucius,135631,2014,2013,LC
33,Gadus morhua,8784,2014,1996,VU
33,Halichoerus grypus,9660,2014,2008,LC
33,Halichoerus grypus,74491261,2014,,LC
33,Lamna nasus,11200,2014,2006,VU
33,Lamna nasus,39343,2014,2006,CR
33,Lutra lutra,12419,2014,2008,NT
33,Perca fluviatilis,16580,2014,2008,LC
33,Phoca vitulina,17013,2014,2008,LC
33,Phocoena phocoena,17027,2014,2008,LC
33,Phocoena phocoena,17031,2014,2008,CR
33,Platichthys flesus,135717,2014,2010,LC
33,Prionace glauca,39381,2014,2009,NT
33,Pusa hispida,41672,2014,2008,LC
33,Salmo salar,19855,2014,1996,LC
33,Salmo trutta,19861,2014,2011,LC
33,Balaenoptera acutorostrata,2474,2013,2008,LC
33,Balaenoptera physalus,2478,2013,2013,EN
33,Cetorhinus maximus,39340,2013,2009,EN
33,Clupea harengus,155123,2013,2010,LC
33,Esox lucius,135631,2013,2013,LC
33,Gadus morhua,8784,2013,1996,VU
33,Halichoerus grypus,9660,2013,2008,LC
33,Halichoerus grypus,74491261,2013,,LC
33,Lamna nasus,11200,2013,2006,VU
33,Lamna nasus,39343,2013,2006,CR
33,Lutra lutra,12419,2013,2008,NT
33,Perca fluviatilis,16580,2013,2008,LC
33,Phoca vitulina,17013,2013,2008,LC
33,Phocoena phocoena,17027,2013,2008,LC
33,Phocoena phocoena,17031,2013,2008,CR
33,Platichthys flesus,135717,2013,2010,LC
33,Prionace glauca,39381,2013,2009,NT
33,Pusa hispida,41672,2013,2008,LC
33,Salmo salar,19855,2013,1996,LC
33,Salmo trutta,19861,2013,2011,LC
33,Balaenoptera acutorostrata,2474,2012,2008,LC
33,Balaenoptera physalus,2478,2012,2008,EN
33,Cetorhinus maximus,39340,2012,2009,EN
33,Clupea harengus,155123,2012,2010,LC
33,Esox lucius,135631,2012,2008,LC
33,Gadus morhua,8784,2012,1996,VU
33,Halichoerus grypus,9660,2012,2008,LC
33,Halichoerus grypus,74491261,2012,,LC
33,Lamna nasus,11200,2012,2006,VU
33,Lamna nasus,39343,2012,2006,CR
33,Lutra lutra,12419,2012,2008,NT
33,Perca fluviatilis,16580,2012,2008,LC
33,Phoca vitulina,17013,2012,2008,LC
33,Phocoena phocoena,17027,2012,2008,LC
33,Phocoena phocoena,17031,2012,2008,CR
33,Platichthys flesus,135717,2012,2010,LC
33,Prionace glauca,39381,2012,2009,NT
33,Pusa hispida,41672,2012,2008,LC
33,Salmo salar,19855,2012,1996,LC
33,Salmo trutta,19861,2012,2011,LC
33,Balaenoptera acutorostrata,2474,2011,2008,LC
33,Balaenoptera physalus,2478,2011,2008,EN
33,Cetorhinus maximus,39340,2011,2009,EN
33,Clupea harengus,155123,2011,2010,LC
33,Esox lucius,135631,2011,2008,LC
33,Gadus morhua,8784,2011,1996,VU
33,Halichoerus grypus,9660,2011,2008,LC
33,Halichoerus grypus,74491261,2011,,LC
33,Lamna nasus,11200,2011,2006,VU
33,Lamna nasus,39343,2011,2006,CR
33,Lutra lutra,12419,2011,2008,NT
33,Perca fluviatilis,16580,2011,2008,LC
33,Phoca vitulina,17013,2011,2008,LC
33,Phocoena phocoena,17027,2011,2008,LC
33,Phocoena phocoena,17031,2011,2008,CR
33,Platichthys flesus,135717,2011,2010,LC
33,Prionace glauca,39381,2011,2009,NT
33,Pusa hispida,41672,2011,2008,LC
33,Salmo salar,19855,2011,1996,LC
33,Salmo trutta,19861,2011,2011,LC
33,Balaenoptera acutorostrata,2474,2010,2008,LC
33,Balaenoptera physalus,2478,2010,2008,EN
33,Cetorhinus maximus,39340,2010,2009,EN
33,Clupea harengus,155123,2010,2010,LC
33,Esox lucius,135631,2010,2008,LC
33,Gadus morhua,8784,2010,1996,VU
33,Halichoerus grypus,9660,2010,2008,LC
33,Halichoerus grypus,74491261,2010,,LC
33,Lamna nasus,11200,2010,2006,VU
33,Lamna nasus,39343,2010,2006,CR
33,Lutra lutra,12419,2010,2008,NT
33,Perca fluviatilis,16580,2010,2008,LC
33,Phoca vitulina,17013,2010,2008,LC
33,Phocoena phocoena,17027,2010,2008,LC
33,Phocoena phocoena,17031,2010,2008,CR
33,Platichthys flesus,135717,2010,2010,LC
33,Prionace glauca,39381,2010,2009,NT
33,Pusa hispida,41672,2010,2008,LC
33,Salmo salar,19855,2010,1996,LC
33,Salmo trutta,19861,2010,2008,LC
33,Balaenoptera acutorostrata,2474,2009,2008,LC
33,Balaenoptera physalus,2478,2009,2008,EN
33,Cetorhinus maximus,39340,2009,2009,EN
33,Clupea harengus,155123,2009,,LC
33,Esox lucius,135631,2009,2008,LC
33,Gadus morhua,8784,2009,1996,VU
33,Halichoerus grypus,9660,2009,2008,LC
33,Halichoerus grypus,74491261,2009,,LC
33,Lamna nasus,11200,2009,2006,VU
33,Lamna nasus,39343,2009,2006,CR
33,Lutra lutra,12419,2009,2008,NT
33,Perca fluviatilis,16580,2009,2008,LC
33,Phoca vitulina,17013,2009,2008,LC
33,Phocoena phocoena,17027,2009,2008,LC
33,Phocoena phocoena,17031,2009,2008,CR
33,Platichthys flesus,135717,2009,2008,LC
33,Prionace glauca,39381,2009,2009,NT
33,Pusa hispida,41672,2009,2008,LC
33,Salmo salar,19855,2009,1996,LC
33,Salmo trutta,19861,2009,2008,LC
33,Balaenoptera acutorostrata,2474,2008,2008,LC
33,Balaenoptera physalus,2478,2008,2008,EN
33,Cetorhinus maximus,39340,2008,2000,EN
33,Clupea harengus,155123,2008,,LC
33,Esox lucius,135631,2008,2008,LC
33,Gadus morhua,8784,2008,1996,VU
33,Halichoerus grypus,9660,2008,2008,LC
33,Halichoerus grypus,74491261,2008,,LC
33,Lamna nasus,11200,2008,2006,VU
33,Lamna nasus,39343,2008,2006,CR
33,Lutra lutra,12419,2008,2008,NT
33,Perca fluviatilis,16580,2008,2008,LC
33,Phoca vitulina,17013,2008,2008,LC
33,Phocoena phocoena,17027,2008,2008,LC
33,Phocoena phocoena,17031,2008,2008,CR
33,Platichthys flesus,135717,2008,2008,LC
33,Prionace glauca,39381,2008,2000,NT
33,Pusa hispida,41672,2008,2008,LC
33,Salmo salar,19855,2008,1996,LC
33,Salmo trutta,19861,2008,2008,LC
33,Balaenoptera acutorostrata,2474,2007,1996,NT
33,Balaenoptera physalus,2478,2007,1996,EN
33,Cetorhinus maximus,39340,2007,2000,EN
33,Clupea harengus,155123,2007,,LC
33,Esox lucius,135631,2007,,LC
33,Gadus morhua,8784,2007,1996,VU
33,Halichoerus grypus,9660,2007,1996,LC
33,Halichoerus grypus,74491261,2007,,LC
33,Lamna nasus,11200,2007,2006,VU
33,Lamna nasus,39343,2007,2006,CR
33,Lutra lutra,12419,2007,2004,NT
33,Perca fluviatilis,16580,2007,1996,LC
33,Phoca vitulina,17013,2007,1996,LC
33,Phocoena phocoena,17027,2007,1996,VU
33,Phocoena phocoena,17031,2007,1996,VU
33,Platichthys flesus,135717,2007,,LC
33,Prionace glauca,39381,2007,2000,NT
33,Pusa hispida,41672,2007,1996,LC
33,Salmo salar,19855,2007,1996,LC
33,Salmo trutta,19861,2007,1996,LC
33,Balaenoptera acutorostrata,2474,2006,1996,NT
33,Balaenoptera physalus,2478,2006,1996,EN
33,Cetorhinus maximus,39340,2006,2000,EN
33,Clupea harengus,155123,2006,,LC
33,Esox lucius,135631,2006,,LC
33,Gadus morhua,8784,2006,1996,VU
33,Halichoerus grypus,9660,2006,1996,LC
33,Halichoerus grypus,74491261,2006,,LC
33,Lamna nasus,11200,2006,2006,VU
33,Lamna nasus,39343,2006,2006,CR
33,Lutra lutra,12419,2006,2004,NT
33,Perca fluviatilis,16580,2006,1996,LC
33,Phoca vitulina,17013,2006,1996,LC
33,Phocoena phocoena,17027,2006,1996,VU
33,Phocoena phocoena,17031,2006,1996,VU
33,Platichthys flesus,135717,2006,,LC
33,Prionace glauca,39381,2006,2000,NT
33,Pusa hispida,41672,2006,1996,LC
33,Salmo salar,19855,2006,1996,LC
33,Salmo trutta,19861,2006,1996,LC
33,Balaenoptera acutorostrata,2474,2005,1996,NT
33,Balaenoptera physalus,2478,2005,1996,EN
33,Cetorhinus maximus,39340,2005,2000,EN
33,Clupea harengus,155123,2005,,LC
33,Esox lucius,135631,2005,,LC
33,Gadus morhua,8784,2005,1996,VU
33,Halichoerus grypus,9660,2005,1996,LC
33,Halichoerus grypus,74491261,2005,,LC
33,Lamna nasus,11200,2005,2000,NT
33,Lamna nasus,39343,2005,2000,VU
33,Lutra lutra,12419,2005,2004,NT
33,Perca fluviatilis,16580,2005,1996,LC
33,Phoca vitulina,17013,2005,1996,LC
33,Phocoena phocoena,17027,2005,1996,VU
33,Phocoena phocoena,17031,2005,1996,VU
